filename,width,height,class,xmin,ymin,xmax,ymax
066_Original_c000583_02_01.png,512,512,Lesion,166,280,187,297
066_Original_c000593_01_01.png,512,512,Lesion,342,222,439,322
066_Original_c000806_02_01.png,512,512,Lesion,329,239,344,250
066_Original_c000989_01_01.png,512,512,Lesion,329,315,343,328
066_Original_c000989_02_01.png,512,512,Lesion,356,323,373,344
066_Original_c001421_01_01.png,512,512,Lesion,359,273,380,293
066_Original_c001759_06_01.png,512,512,Lesion,328,316,374,352
066_Original_c001759_07_01.png,512,512,Lesion,336,347,368,373
066_Original_c002411_02_02.png,512,512,Lesion,331,272,376,312
066_Original_c002438_01_01.png,512,512,Lesion,308,260,364,326
066_Original_c002645_01_02.png,512,512,Lesion,298,304,331,335
066_Original_c002900_01_01.png,512,512,Lesion,169,237,182,254
066_Original_c003015_01_01.png,512,512,Lesion,170,178,226,243
066_Original_c003054_01_01.png,512,512,Lesion,141,286,159,311
066_Original_c003071_02_01.png,512,512,Lesion,340,213,392,290
066_Original_c003144_02_01.png,512,512,Lesion,101,292,189,365
066_Original_c003330_01_02.png,512,512,Lesion,131,277,164,310
066_Original_c003693_01_03.png,512,512,Lesion,358,253,401,297
066_Original_c004335_01_01.png,512,512,Lesion,313,291,371,339
067_Dilatacion_c000022_02_02.png,512,512,Lesion,330,294,357,315
067_Dilatacion_c000064_01_01.png,512,512,Lesion,363,269,383,287
067_Dilatacion_c000068_02_01.png,512,512,Lesion,127,301,168,347
067_Dilatacion_c000593_01_01.png,512,512,Lesion,348,215,445,325
067_Dilatacion_c000718_02_03.png,512,512,Lesion,147,312,160,323
067_Dilatacion_c000989_02_01.png,512,512,Lesion,356,326,371,343
067_Dilatacion_c001421_01_01.png,512,512,Lesion,363,271,381,293
067_Dilatacion_c002417_01_02.png,512,512,Lesion,169,330,181,342
067_Dilatacion_c002438_01_01.png,512,512,Lesion,308,260,367,322
067_Dilatacion_c003015_01_01.png,512,512,Lesion,173,175,229,244
067_Dilatacion_c003071_02_01.png,512,512,Lesion,336,213,401,280
067_Dilatacion_c003144_02_01.png,512,512,Lesion,95,291,188,366
067_Dilatacion_c003330_01_02.png,512,512,Lesion,127,274,169,312
067_Dilatacion_c003693_01_03.png,512,512,Lesion,353,255,398,292
067_Dilatacion_c004335_01_01.png,512,512,Lesion,318,288,363,332
067_Erosion_c000022_02_02.png,512,512,Lesion,329,293,356,315
067_Erosion_c000064_01_01.png,512,512,Lesion,360,266,381,286
067_Erosion_c000068_02_01.png,512,512,Lesion,129,299,169,346
067_Erosion_c000593_01_01.png,512,512,Lesion,342,216,451,329
067_Erosion_c000718_02_03.png,512,512,Lesion,147,311,163,325
067_Erosion_c000989_02_01.png,512,512,Lesion,356,325,372,339
067_Erosion_c001421_01_01.png,512,512,Lesion,360,272,379,295
067_Erosion_c002417_01_02.png,512,512,Lesion,168,328,184,344
067_Erosion_c002438_01_01.png,512,512,Lesion,312,265,365,319
067_Erosion_c003015_01_01.png,512,512,Lesion,171,180,232,247
067_Erosion_c003071_02_01.png,512,512,Lesion,334,212,397,285
067_Erosion_c003144_02_01.png,512,512,Lesion,103,292,187,372
067_Erosion_c003330_01_02.png,512,512,Lesion,129,272,169,313
067_Erosion_c003693_01_03.png,512,512,Lesion,355,254,399,294
067_Erosion_c004335_01_01.png,512,512,Lesion,317,291,367,335
067_Original_c000022_02_02.png,512,512,Lesion,328,295,357,314
067_Original_c000064_01_01.png,512,512,Lesion,359,265,381,286
067_Original_c000068_02_01.png,512,512,Lesion,129,299,167,349
067_Original_c000593_01_01.png,512,512,Lesion,349,215,449,324
067_Original_c000718_02_03.png,512,512,Lesion,146,306,162,325
067_Original_c000989_02_01.png,512,512,Lesion,356,325,373,340
067_Original_c001421_01_01.png,512,512,Lesion,362,270,379,296
067_Original_c002417_01_02.png,512,512,Lesion,164,323,185,345
067_Original_c003015_01_01.png,512,512,Lesion,171,176,230,245
067_Original_c003071_02_01.png,512,512,Lesion,336,212,398,278
067_Original_c003144_02_01.png,512,512,Lesion,97,294,187,366
067_Original_c003330_01_02.png,512,512,Lesion,129,274,170,315
067_Original_c003693_01_03.png,512,512,Lesion,353,255,399,293
067_Original_c004335_01_01.png,512,512,Lesion,318,288,369,332
068_Dilatacion_c000064_02_01.png,512,512,Lesion,365,283,383,298
068_Dilatacion_c000074_01_01.png,512,512,Lesion,168,298,191,320
068_Dilatacion_c000593_01_01.png,512,512,Lesion,351,214,448,328
068_Dilatacion_c000832_02_01.png,512,512,Lesion,174,304,193,324
068_Dilatacion_c002125_02_01.png,512,512,Lesion,141,277,163,297
068_Dilatacion_c003015_01_01.png,512,512,Lesion,169,177,232,247
068_Dilatacion_c003071_02_01.png,512,512,Lesion,339,208,398,275
068_Dilatacion_c003144_02_01.png,512,512,Lesion,97,293,185,370
068_Dilatacion_c003330_01_02.png,512,512,Lesion,129,279,168,308
068_Dilatacion_c003693_01_03.png,512,512,Lesion,350,259,395,287
068_Dilatacion_c004335_01_01.png,512,512,Lesion,322,295,358,326
068_Erosion_c000064_02_01.png,512,512,Lesion,365,280,381,299
068_Erosion_c000074_01_01.png,512,512,Lesion,171,296,190,317
068_Erosion_c000593_01_01.png,512,512,Lesion,346,218,449,323
068_Erosion_c000832_02_01.png,512,512,Lesion,173,302,196,326
068_Erosion_c002125_02_01.png,512,512,Lesion,143,274,165,295
068_Erosion_c003015_01_01.png,512,512,Lesion,169,180,232,248
068_Erosion_c003071_02_01.png,512,512,Lesion,340,207,398,278
068_Erosion_c003144_02_01.png,512,512,Lesion,104,290,185,369
068_Erosion_c003330_01_02.png,512,512,Lesion,129,277,170,311
068_Erosion_c003693_01_03.png,512,512,Lesion,359,253,399,289
068_Erosion_c004335_01_01.png,512,512,Lesion,327,292,365,328
068_Original_c000064_02_01.png,512,512,Lesion,364,286,383,301
068_Original_c000074_01_01.png,512,512,Lesion,170,300,191,319
068_Original_c000593_01_01.png,512,512,Lesion,353,215,449,329
068_Original_c000832_02_01.png,512,512,Lesion,171,304,194,327
068_Original_c002125_02_01.png,512,512,Lesion,143,273,168,295
068_Original_c003015_01_01.png,512,512,Lesion,169,176,228,251
068_Original_c003071_02_01.png,512,512,Lesion,339,211,398,277
068_Original_c003144_02_01.png,512,512,Lesion,98,289,186,366
068_Original_c003330_01_02.png,512,512,Lesion,128,277,170,310
068_Original_c003693_01_03.png,512,512,Lesion,359,255,398,290
068_Original_c004335_01_01.png,512,512,Lesion,327,292,363,329
069_Dilatacion_c000074_01_01.png,512,512,Lesion,170,301,191,317
069_Dilatacion_c000141_01_01.png,512,512,Lesion,315,217,325,224
069_Dilatacion_c000141_02_01.png,512,512,Lesion,161,305,169,313
069_Dilatacion_c000593_01_01.png,512,512,Lesion,339,216,448,319
069_Dilatacion_c000832_02_01.png,512,512,Lesion,174,302,194,323
069_Dilatacion_c000989_01_01.png,512,512,Lesion,327,276,339,295
069_Dilatacion_c001427_01_01.png,512,512,Lesion,188,263,213,285
069_Dilatacion_c001427_02_01.png,512,512,Lesion,194,247,217,273
069_Dilatacion_c002125_02_01.png,512,512,Lesion,144,278,165,301
069_Dilatacion_c002913_01_01.png,512,512,Lesion,146,260,155,276
069_Dilatacion_c003015_01_01.png,512,512,Lesion,170,180,230,249
069_Dilatacion_c003054_01_01.png,512,512,Lesion,370,231,400,266
069_Dilatacion_c003144_02_01.png,512,512,Lesion,101,299,187,366
069_Dilatacion_c003330_01_02.png,512,512,Lesion,130,282,166,309
069_Dilatacion_c004335_01_01.png,512,512,Lesion,197,321,214,339
069_Erosion_c000074_01_01.png,512,512,Lesion,169,296,187,317
069_Erosion_c000141_01_01.png,512,512,Lesion,318,216,326,224
069_Erosion_c000141_02_01.png,512,512,Lesion,160,306,170,313
069_Erosion_c000593_01_01.png,512,512,Lesion,341,219,449,320
069_Erosion_c000832_02_01.png,512,512,Lesion,174,300,194,326
069_Erosion_c000989_01_01.png,512,512,Lesion,324,280,342,294
069_Erosion_c001427_01_01.png,512,512,Lesion,179,265,210,290
069_Erosion_c001427_02_01.png,512,512,Lesion,189,248,217,274
069_Erosion_c002125_02_01.png,512,512,Lesion,143,275,167,298
069_Erosion_c002913_01_01.png,512,512,Lesion,144,269,153,278
069_Erosion_c003015_01_01.png,512,512,Lesion,170,179,228,249
069_Erosion_c003054_01_01.png,512,512,Lesion,367,228,396,265
069_Erosion_c003144_02_01.png,512,512,Lesion,104,294,186,366
069_Erosion_c003330_01_02.png,512,512,Lesion,133,278,167,313
069_Erosion_c004335_01_01.png,512,512,Lesion,195,320,217,342
069_Original_c000074_01_01.png,512,512,Lesion,166,301,189,317
069_Original_c000141_01_01.png,512,512,Lesion,318,217,326,225
069_Original_c000141_02_01.png,512,512,Lesion,164,304,170,312
069_Original_c000593_01_01.png,512,512,Lesion,339,218,447,315
069_Original_c000832_02_01.png,512,512,Lesion,170,304,196,327
069_Original_c000989_01_01.png,512,512,Lesion,325,277,339,294
069_Original_c001427_01_01.png,512,512,Lesion,177,266,210,288
069_Original_c001427_02_01.png,512,512,Lesion,190,246,215,274
069_Original_c002125_02_01.png,512,512,Lesion,143,277,167,301
069_Original_c002913_01_01.png,512,512,Lesion,144,269,153,279
069_Original_c003015_01_01.png,512,512,Lesion,170,177,230,252
069_Original_c003054_01_01.png,512,512,Lesion,369,229,397,266
069_Original_c003144_02_01.png,512,512,Lesion,101,296,188,366
069_Original_c003330_01_02.png,512,512,Lesion,131,279,170,308
069_Original_c004335_01_01.png,512,512,Lesion,198,322,215,339
070_Dilatacion_c000195_03_01.png,512,512,Lesion,315,152,382,215
070_Dilatacion_c000247_06_01.png,512,512,Lesion,129,269,149,295
070_Dilatacion_c000593_03_01.png,512,512,Lesion,313,204,412,292
070_Dilatacion_c000922_01_01.png,512,512,Lesion,349,325,385,355
070_Dilatacion_c001062_01_01.png,512,512,Lesion,325,263,404,335
070_Dilatacion_c001289_01_01.png,512,512,Lesion,355,255,366,271
070_Dilatacion_c002635_03_01.png,512,512,Lesion,321,236,374,294
070_Dilatacion_c003015_01_01.png,512,512,Lesion,171,184,227,247
070_Dilatacion_c003144_02_01.png,512,512,Lesion,102,294,188,363
070_Dilatacion_c003294_01_03.png,512,512,Lesion,287,266,336,318
070_Dilatacion_c003530_01_01.png,512,512,Lesion,337,233,356,259
070_Dilatacion_c003698_01_01.png,512,512,Lesion,302,273,331,302
070_Erosion_c000195_03_01.png,512,512,Lesion,315,156,383,215
070_Erosion_c000247_06_01.png,512,512,Lesion,129,264,149,292
070_Erosion_c000593_03_01.png,512,512,Lesion,317,210,410,291
070_Erosion_c000922_01_01.png,512,512,Lesion,354,322,386,356
070_Erosion_c001062_01_01.png,512,512,Lesion,322,262,406,340
070_Erosion_c001289_01_01.png,512,512,Lesion,356,253,363,267
070_Erosion_c002635_03_01.png,512,512,Lesion,323,240,374,293
070_Erosion_c003015_01_01.png,512,512,Lesion,174,182,227,252
070_Erosion_c003144_02_01.png,512,512,Lesion,99,299,184,361
070_Erosion_c003294_01_03.png,512,512,Lesion,288,270,340,315
070_Erosion_c003530_01_01.png,512,512,Lesion,337,232,357,258
070_Erosion_c003698_01_01.png,512,512,Lesion,302,270,332,304
070_Original_c000195_03_01.png,512,512,Lesion,318,156,382,211
070_Original_c000247_06_01.png,512,512,Lesion,130,266,149,293
070_Original_c000593_03_01.png,512,512,Lesion,324,207,412,297
070_Original_c000922_01_01.png,512,512,Lesion,356,328,384,356
070_Original_c001062_01_01.png,512,512,Lesion,322,258,408,340
070_Original_c001289_01_01.png,512,512,Lesion,354,255,366,271
070_Original_c002635_03_01.png,512,512,Lesion,325,244,374,297
070_Original_c003015_01_01.png,512,512,Lesion,171,183,226,252
070_Original_c003294_01_03.png,512,512,Lesion,288,273,339,315
070_Original_c003530_01_01.png,512,512,Lesion,336,232,356,256
070_Original_c003698_01_01.png,512,512,Lesion,304,272,332,303
071_Dilatacion_c000195_03_01.png,512,512,Lesion,312,152,384,216
071_Dilatacion_c000593_03_01.png,512,512,Lesion,327,203,414,310
071_Dilatacion_c001036_02_01.png,512,512,Lesion,391,261,421,298
071_Dilatacion_c001421_01_01.png,512,512,Lesion,155,208,218,266
071_Dilatacion_c001434_03_01.png,512,512,Lesion,194,243,224,270
071_Dilatacion_c001706_01_01.png,512,512,Lesion,332,249,417,343
071_Dilatacion_c001974_01_01.png,512,512,Lesion,134,271,167,300
071_Dilatacion_c002364_02_01.png,512,512,Lesion,181,321,209,348
071_Dilatacion_c002635_03_01.png,512,512,Lesion,320,244,376,295
071_Dilatacion_c002708_01_01.png,512,512,Lesion,139,318,174,356
071_Dilatacion_c003015_01_01.png,512,512,Lesion,177,187,225,251
071_Dilatacion_c003230_01_02.png,512,512,Lesion,162,289,198,321
071_Dilatacion_c003294_01_03.png,512,512,Lesion,287,269,342,318
071_Dilatacion_c003530_01_01.png,512,512,Lesion,359,176,378,196
071_Dilatacion_c003698_01_01.png,512,512,Lesion,301,272,329,304
071_Erosion_c000195_03_01.png,512,512,Lesion,315,154,383,212
071_Erosion_c000593_03_01.png,512,512,Lesion,324,204,412,310
071_Erosion_c001036_02_01.png,512,512,Lesion,391,268,421,297
071_Erosion_c001421_01_01.png,512,512,Lesion,150,204,219,273
071_Erosion_c001434_03_01.png,512,512,Lesion,195,241,224,273
071_Erosion_c001706_01_01.png,512,512,Lesion,330,249,407,341
071_Erosion_c001974_01_01.png,512,512,Lesion,133,270,169,301
071_Erosion_c002364_02_01.png,512,512,Lesion,181,320,212,352
071_Erosion_c002635_03_01.png,512,512,Lesion,323,239,374,298
071_Erosion_c002708_01_01.png,512,512,Lesion,139,318,177,354
071_Erosion_c003015_01_01.png,512,512,Lesion,172,190,225,252
071_Erosion_c003230_01_02.png,512,512,Lesion,160,290,195,324
071_Erosion_c003294_01_03.png,512,512,Lesion,287,271,340,318
071_Erosion_c003530_01_01.png,512,512,Lesion,358,177,377,195
071_Erosion_c003698_01_01.png,512,512,Lesion,301,270,331,303
071_Original_c000195_03_01.png,512,512,Lesion,313,150,384,214
071_Original_c000593_03_01.png,512,512,Lesion,325,202,412,311
071_Original_c001036_02_01.png,512,512,Lesion,391,266,421,297
071_Original_c001421_01_01.png,512,512,Lesion,153,203,218,276
071_Original_c001434_03_01.png,512,512,Lesion,195,239,223,273
071_Original_c001706_01_01.png,512,512,Lesion,329,262,411,346
071_Original_c001974_01_01.png,512,512,Lesion,134,269,170,301
071_Original_c002364_02_01.png,512,512,Lesion,179,316,213,348
071_Original_c002635_03_01.png,512,512,Lesion,320,240,377,296
071_Original_c002708_01_01.png,512,512,Lesion,135,318,175,354
071_Original_c003015_01_01.png,512,512,Lesion,174,185,223,254
071_Original_c003230_01_02.png,512,512,Lesion,161,284,197,322
071_Original_c003294_01_03.png,512,512,Lesion,291,270,342,321
071_Original_c003530_01_01.png,512,512,Lesion,357,176,378,197
071_Original_c003698_01_01.png,512,512,Lesion,299,273,331,305
072_Dilatacion_c000195_03_01.png,512,512,Lesion,312,152,386,217
072_Dilatacion_c000593_03_01.png,512,512,Lesion,328,203,412,315
072_Dilatacion_c001036_02_01.png,512,512,Lesion,391,266,421,300
072_Dilatacion_c001421_01_01.png,512,512,Lesion,156,205,217,266
072_Dilatacion_c001706_01_01.png,512,512,Lesion,331,258,412,343
072_Dilatacion_c001922_01_01.png,512,512,Lesion,356,183,471,291
072_Dilatacion_c001974_01_01.png,512,512,Lesion,133,268,164,301
072_Dilatacion_c002635_03_01.png,512,512,Lesion,318,241,375,297
072_Dilatacion_c002708_01_01.png,512,512,Lesion,140,312,177,356
072_Dilatacion_c003015_02_01.png,512,512,Lesion,361,280,387,311
072_Dilatacion_c003230_01_02.png,512,512,Lesion,161,283,198,320
072_Dilatacion_c003294_01_03.png,512,512,Lesion,289,261,341,319
072_Dilatacion_c003301_01_01.png,512,512,Lesion,360,281,388,311
072_Dilatacion_c003716_01_02.png,512,512,Lesion,166,300,181,316
072_Erosion_c000195_03_01.png,512,512,Lesion,315,154,384,215
072_Erosion_c000593_03_01.png,512,512,Lesion,325,202,414,313
072_Erosion_c001036_02_01.png,512,512,Lesion,390,266,418,297
072_Erosion_c001421_01_01.png,512,512,Lesion,153,203,216,264
072_Erosion_c001706_01_01.png,512,512,Lesion,327,262,408,336
072_Erosion_c001922_01_01.png,512,512,Lesion,359,185,470,289
072_Erosion_c001974_01_01.png,512,512,Lesion,135,271,167,299
072_Erosion_c002635_03_01.png,512,512,Lesion,320,243,373,293
072_Erosion_c002708_01_01.png,512,512,Lesion,139,314,181,362
072_Erosion_c003015_02_01.png,512,512,Lesion,357,282,385,311
072_Erosion_c003230_01_02.png,512,512,Lesion,163,287,202,321
072_Erosion_c003294_01_03.png,512,512,Lesion,288,267,340,315
072_Erosion_c003301_01_01.png,512,512,Lesion,354,279,386,309
072_Erosion_c003716_01_02.png,512,512,Lesion,167,303,183,316
072_Original_c000195_03_01.png,512,512,Lesion,312,155,385,215
072_Original_c000593_03_01.png,512,512,Lesion,328,203,412,315
072_Original_c001036_02_01.png,512,512,Lesion,389,264,422,297
072_Original_c001421_01_01.png,512,512,Lesion,152,204,216,270
072_Original_c001706_01_01.png,512,512,Lesion,331,256,410,342
072_Original_c001922_01_01.png,512,512,Lesion,357,184,475,289
072_Original_c001974_01_01.png,512,512,Lesion,135,270,168,301
072_Original_c002635_03_01.png,512,512,Lesion,320,241,375,300
072_Original_c002708_01_01.png,512,512,Lesion,139,315,180,357
072_Original_c003015_02_01.png,512,512,Lesion,356,280,387,311
072_Original_c003230_01_02.png,512,512,Lesion,160,287,201,323
072_Original_c003294_01_03.png,512,512,Lesion,289,266,342,321
072_Original_c003301_01_01.png,512,512,Lesion,359,281,391,310
072_Original_c003716_01_02.png,512,512,Lesion,165,302,181,317
073_Dilatacion_c000026_03_01.png,512,512,Lesion,347,291,358,299
073_Dilatacion_c000195_03_01.png,512,512,Lesion,312,150,383,215
073_Dilatacion_c002635_03_01.png,512,512,Lesion,315,244,375,300
073_Dilatacion_c002708_01_01.png,512,512,Lesion,143,316,177,358
073_Dilatacion_c002792_01_01.png,512,512,Lesion,149,257,184,290
073_Dilatacion_c002900_01_01.png,512,512,Lesion,193,234,206,247
073_Dilatacion_c003015_02_01.png,512,512,Lesion,356,274,388,313
073_Dilatacion_c003230_01_02.png,512,512,Lesion,159,283,201,318
073_Dilatacion_c003294_01_03.png,512,512,Lesion,294,268,339,318
073_Dilatacion_c003354_01_02.png,512,512,Lesion,343,176,368,204
073_Dilatacion_c003441_01_02.png,512,512,Lesion,360,263,387,292
073_Dilatacion_c003530_01_01.png,512,512,Lesion,356,221,381,242
073_Dilatacion_c003716_01_02.png,512,512,Lesion,168,304,181,318
073_Erosion_c000026_03_01.png,512,512,Lesion,346,289,356,301
073_Erosion_c000195_03_01.png,512,512,Lesion,314,152,384,213
073_Erosion_c002635_03_01.png,512,512,Lesion,318,246,372,297
073_Erosion_c002708_01_01.png,512,512,Lesion,138,311,180,358
073_Erosion_c002792_01_01.png,512,512,Lesion,147,256,183,294
073_Erosion_c002900_01_01.png,512,512,Lesion,192,232,207,247
073_Erosion_c003015_02_01.png,512,512,Lesion,351,276,388,313
073_Erosion_c003230_01_02.png,512,512,Lesion,161,287,202,325
073_Erosion_c003294_01_03.png,512,512,Lesion,294,268,342,314
073_Erosion_c003301_01_01.png,512,512,Lesion,356,280,391,312
073_Erosion_c003354_01_02.png,512,512,Lesion,342,179,367,205
073_Erosion_c003441_01_02.png,512,512,Lesion,363,259,385,289
073_Erosion_c003530_01_01.png,512,512,Lesion,356,218,379,242
073_Erosion_c003716_01_02.png,512,512,Lesion,166,299,183,314
073_Original_c000026_03_01.png,512,512,Lesion,346,290,357,300
073_Original_c000195_03_01.png,512,512,Lesion,315,154,384,215
073_Original_c002635_03_01.png,512,512,Lesion,316,246,372,292
073_Original_c002708_01_01.png,512,512,Lesion,142,316,179,360
073_Original_c002792_01_01.png,512,512,Lesion,151,258,183,290
073_Original_c002900_01_01.png,512,512,Lesion,194,235,206,245
073_Original_c003015_02_01.png,512,512,Lesion,352,274,387,311
073_Original_c003230_01_02.png,512,512,Lesion,160,286,201,321
073_Original_c003294_01_03.png,512,512,Lesion,293,270,341,316
073_Original_c003301_01_01.png,512,512,Lesion,357,280,390,314
073_Original_c003354_01_02.png,512,512,Lesion,343,178,369,204
073_Original_c003441_01_02.png,512,512,Lesion,359,263,386,292
073_Original_c003530_01_01.png,512,512,Lesion,356,220,381,243
073_Original_c003716_01_02.png,512,512,Lesion,168,302,182,318
074_Dilatacion_c000026_03_01.png,512,512,Lesion,138,286,174,311
074_Dilatacion_c000074_01_01.png,512,512,Lesion,136,246,155,268
074_Dilatacion_c000195_03_01.png,512,512,Lesion,163,215,245,284
074_Dilatacion_c000195_04_01.png,512,512,Lesion,160,211,239,279
074_Dilatacion_c000301_01_01.png,512,512,Lesion,359,229,376,248
074_Dilatacion_c000301_02_01.png,512,512,Lesion,360,233,383,259
074_Dilatacion_c000367_01_01.png,512,512,Lesion,390,288,399,299
074_Dilatacion_c001160_02_03.png,512,512,Lesion,303,202,321,217
074_Dilatacion_c001930_01_01.png,512,512,Lesion,343,301,370,325
074_Dilatacion_c002635_03_01.png,512,512,Lesion,316,248,370,288
074_Dilatacion_c002708_01_01.png,512,512,Lesion,167,274,183,292
074_Dilatacion_c002792_01_01.png,512,512,Lesion,149,251,184,293
074_Dilatacion_c003015_02_01.png,512,512,Lesion,356,277,388,311
074_Dilatacion_c003195_01_03.png,512,512,Lesion,163,257,182,282
074_Dilatacion_c003294_01_03.png,512,512,Lesion,294,269,338,311
074_Dilatacion_c003301_01_01.png,512,512,Lesion,359,276,391,311
074_Dilatacion_c003497_01_02.png,512,512,Lesion,156,321,171,334
074_Dilatacion_c003497_01_02.png,512,512,Lesion,274,259,323,315
074_Dilatacion_c003530_01_01.png,512,512,Lesion,355,218,380,244
074_Dilatacion_c003716_01_02.png,512,512,Lesion,169,303,184,315
074_Dilatacion_c003973_01_01.png,512,512,Lesion,162,252,189,276
074_Dilatacion_c004367_01_01.png,512,512,Lesion,139,247,204,308
074_Erosion_c000026_03_01.png,512,512,Lesion,140,287,175,311
074_Erosion_c000074_01_01.png,512,512,Lesion,140,247,158,269
074_Erosion_c000195_03_01.png,512,512,Lesion,171,215,243,283
074_Erosion_c000195_04_01.png,512,512,Lesion,156,215,232,279
074_Erosion_c000301_01_01.png,512,512,Lesion,360,231,374,245
074_Erosion_c000301_02_01.png,512,512,Lesion,358,236,381,258
074_Erosion_c000367_01_01.png,512,512,Lesion,385,287,398,298
074_Erosion_c001160_02_03.png,512,512,Lesion,304,206,320,218
074_Erosion_c001930_01_01.png,512,512,Lesion,344,300,369,326
074_Erosion_c002635_03_01.png,512,512,Lesion,317,250,368,290
074_Erosion_c002708_01_01.png,512,512,Lesion,164,277,184,293
074_Erosion_c002792_01_01.png,512,512,Lesion,153,252,183,291
074_Erosion_c003015_02_01.png,512,512,Lesion,351,274,389,311
074_Erosion_c003195_01_03.png,512,512,Lesion,163,256,183,279
074_Erosion_c003294_01_03.png,512,512,Lesion,294,270,340,311
074_Erosion_c003301_01_01.png,512,512,Lesion,358,274,388,311
074_Erosion_c003497_01_02.png,512,512,Lesion,276,262,320,317
074_Erosion_c003497_01_02.png,512,512,Lesion,157,318,171,332
074_Erosion_c003530_01_01.png,512,512,Lesion,355,215,377,243
074_Erosion_c003716_01_02.png,512,512,Lesion,165,300,184,314
074_Erosion_c003973_01_01.png,512,512,Lesion,157,247,187,275
074_Erosion_c004367_01_01.png,512,512,Lesion,139,254,204,308
074_Original_c000026_03_01.png,512,512,Lesion,140,287,181,310
074_Original_c000074_01_01.png,512,512,Lesion,140,243,159,269
074_Original_c000195_03_01.png,512,512,Lesion,170,210,244,283
074_Original_c000195_04_01.png,512,512,Lesion,159,212,232,279
074_Original_c000301_01_01.png,512,512,Lesion,357,230,371,246
074_Original_c000301_02_01.png,512,512,Lesion,356,235,382,259
074_Original_c000367_01_01.png,512,512,Lesion,388,288,398,299
074_Original_c001160_02_03.png,512,512,Lesion,305,206,320,218
074_Original_c001930_01_01.png,512,512,Lesion,346,303,368,325
074_Original_c002635_03_01.png,512,512,Lesion,315,247,372,286
074_Original_c002708_01_01.png,512,512,Lesion,167,273,181,291
074_Original_c002792_01_01.png,512,512,Lesion,150,255,182,291
074_Original_c003015_02_01.png,512,512,Lesion,352,277,389,311
074_Original_c003195_01_03.png,512,512,Lesion,159,254,181,280
074_Original_c003294_01_03.png,512,512,Lesion,294,273,339,316
074_Original_c003301_01_01.png,512,512,Lesion,359,276,390,310
074_Original_c003497_01_02.png,512,512,Lesion,272,260,326,312
074_Original_c003497_01_02.png,512,512,Lesion,156,319,170,335
074_Original_c003530_01_01.png,512,512,Lesion,353,219,378,242
074_Original_c003716_01_02.png,512,512,Lesion,167,302,184,315
074_Original_c003973_01_01.png,512,512,Lesion,161,250,187,273
074_Original_c004367_01_01.png,512,512,Lesion,140,252,205,310
075_Dilatacion_c000026_03_01.png,512,512,Lesion,290,263,312,280
075_Dilatacion_c000141_01_01.png,512,512,Lesion,165,223,175,231
075_Dilatacion_c000301_02_01.png,512,512,Lesion,358,230,383,260
075_Dilatacion_c001276_05_01.png,512,512,Lesion,324,283,373,318
075_Dilatacion_c001400_02_01.png,512,512,Lesion,133,233,209,309
075_Dilatacion_c002110_10_01.png,512,512,Lesion,188,302,208,329
075_Dilatacion_c002110_13_01.png,512,512,Lesion,160,332,181,354
075_Dilatacion_c002411_02_02.png,512,512,Lesion,309,217,361,267
075_Dilatacion_c002792_01_01.png,512,512,Lesion,153,256,184,290
075_Dilatacion_c002874_01_02.png,512,512,Lesion,370,318,391,338
075_Dilatacion_c003015_02_01.png,512,512,Lesion,356,280,388,311
075_Dilatacion_c003809_01_01.png,512,512,Lesion,315,320,356,368
075_Dilatacion_c003973_01_01.png,512,512,Lesion,160,251,189,275
075_Dilatacion_c004037_01_01.png,512,512,Lesion,317,263,348,304
075_Dilatacion_c004367_01_01.png,512,512,Lesion,138,248,206,307
075_Erosion_c000026_03_01.png,512,512,Lesion,294,265,308,280
075_Erosion_c000141_01_01.png,512,512,Lesion,167,221,176,232
075_Erosion_c000301_02_01.png,512,512,Lesion,356,232,381,261
075_Erosion_c001276_05_01.png,512,512,Lesion,323,285,374,318
075_Erosion_c001400_02_01.png,512,512,Lesion,138,235,208,309
075_Erosion_c002110_10_01.png,512,512,Lesion,185,308,205,328
075_Erosion_c002110_13_01.png,512,512,Lesion,159,332,180,352
075_Erosion_c002411_02_02.png,512,512,Lesion,308,218,365,269
075_Erosion_c002792_01_01.png,512,512,Lesion,154,256,178,288
075_Erosion_c002874_01_02.png,512,512,Lesion,369,322,388,339
075_Erosion_c003015_02_01.png,512,512,Lesion,353,276,390,310
075_Erosion_c003809_01_01.png,512,512,Lesion,318,318,357,372
075_Erosion_c003973_01_01.png,512,512,Lesion,160,249,187,273
075_Erosion_c004037_01_01.png,512,512,Lesion,315,263,346,304
075_Erosion_c004367_01_01.png,512,512,Lesion,139,250,204,309
075_Original_c000026_03_01.png,512,512,Lesion,291,262,312,281
075_Original_c000141_01_01.png,512,512,Lesion,166,222,174,232
075_Original_c000301_02_01.png,512,512,Lesion,358,233,383,260
075_Original_c001276_05_01.png,512,512,Lesion,322,286,374,322
075_Original_c001400_02_01.png,512,512,Lesion,136,235,209,309
075_Original_c002110_10_01.png,512,512,Lesion,184,304,207,328
075_Original_c002110_13_01.png,512,512,Lesion,159,332,181,352
075_Original_c002411_02_02.png,512,512,Lesion,306,218,363,270
075_Original_c002792_01_01.png,512,512,Lesion,151,255,181,290
075_Original_c002874_01_02.png,512,512,Lesion,368,321,389,342
075_Original_c003015_02_01.png,512,512,Lesion,354,277,390,311
